@odata.etag,ItemInternalId,ID,Title,Creator,Subject@odata.type,Subject,Subject#Id@odata.type,Subject#Id,Publisher,Date,ResourceType,ResourceType#Id,Format,Format#Id,Language,Language#Id,Modified,Created,Author,Author#Claims,Editor,Editor#Claims,{Identifier},{Link},{Name},{FilenameWithExtension},{Path},{HasAttachments},Source,Location,Description,Contributor
"""3""",11,11,"Stammbuch mit den Wappen seiner Verwandten, seiner Tübinger und Ingolstädter Universitätsfreunde und von Kollegen am Reichskammergericht zu Speyer [BSB Cod.icon. 313]",Jakob Streit,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":3,""Value"":""Rolls-of-Arms""},{""Id"":63,""Value"":""1551-1600""},{""Id"":64,""Value"":""post-1600""},{""Id"":40,""Value"":""Germany""}]",#Collection(Int64),"[1,3,63,64,40]",,1560-1615,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""Web page""}",1,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":2,""Value"":""Scans""}",2,,,2018-01-02T01:02:38Z,2017-12-31T22:25:50Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f11_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=11&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,"Stammbuch mit den Wappen seiner Verwandten, seiner Tübinger und Ingolstädter Universitätsfreunde und von Kollegen am Reichskammergericht zu Speyer [BSB Cod.icon. 313]","Stammbuch mit den Wappen seiner Verwandten, seiner Tübinger und Ingolstädter Universitätsfreunde und von Kollegen am Reichskammergericht zu Speyer [BSB Cod.icon. 313]",Lists/Resources/,False,Bayerische StaatsBibliothek: Digital Collections,http://daten.digitale-sammlungen.de/~db/bsb00001429/images/,,
"""3""",12,12,New Wapenbuch,Johann Siebmacher,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":3,""Value"":""Rolls-of-Arms""},{""Id"":64,""Value"":""post-1600""},{""Id"":40,""Value"":""Germany""}]",#Collection(Int64),"[1,3,64,40]",,1605,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""Web page""}",1,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":2,""Value"":""Scans""}",2,,,2018-01-02T00:54:34Z,2017-12-31T22:27:22Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f12_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=12&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,New Wapenbuch,New Wapenbuch,Lists/Resources/,False,Bayerische StaatsBibliothek: Digital Collections,http://reader.digitale-sammlungen.de/resolve/display/bsb10455334.html,,
"""3""",13,13,Johann Siebmachers Wappenbuch von 1605,Johann Siebmacher,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":3,""Value"":""Rolls-of-Arms""},{""Id"":64,""Value"":""post-1600""},{""Id"":40,""Value"":""Germany""}]",#Collection(Int64),"[1,3,64,40]",Harenberg Kommunikation,1994,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,,,2018-01-02T00:53:25Z,2017-12-31T22:28:28Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f13_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=13&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Johann Siebmachers Wappenbuch von 1605,Johann Siebmachers Wappenbuch von 1605,Lists/Resources/,False,,,,
"""6""",14,14,"The Bigot Roll of Arms, 1254: An Analysis",Brian M. Scott,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":3,""Value"":""Rolls-of-Arms""},{""Id"":13,""Value"":""Analyses""},{""Id"":57,""Value"":""1251-1300""},{""Id"":38,""Value"":""France""}]",#Collection(Int64),"[1,3,13,57,38]",,1997,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""Web page""}",1,,,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""English""}",1,2018-01-01T09:05:53Z,2017-12-31T22:29:59Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f14_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=14&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,"The Bigot Roll of Arms, 1254: An Analysis","The Bigot Roll of Arms, 1254: An Analysis",Lists/Resources/,False,Academy of St Gabriel,https://www.s-gabriel.org/heraldry/talan/bigot,,
"""3""",15,15,Period Rolls of Arms and Armorials (and how to find them),Leslie A. Schweitzer,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":16,""Value"":""Collections""},{""Id"":3,""Value"":""Rolls-of-Arms""}]",#Collection(Int64),"[1,16,3]",,2006,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""Web page""}",1,,,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""English""}",1,2018-01-01T09:54:52Z,2017-12-31T22:31:54Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f15_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=15&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Period Rolls of Arms and Armorials (and how to find them),Period Rolls of Arms and Armorials (and how to find them),Lists/Resources/,False,SCA College of Arms,http://heraldry.sca.org/armory/periodrolls.html,,
"""2""",16,16,Scheibler'sches Wappenbuch [BSB Cod.icon. 312 c],Scheibler,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":3,""Value"":""Rolls-of-Arms""},{""Id"":60,""Value"":""1401-1450""},{""Id"":61,""Value"":""1451-1500""},{""Id"":62,""Value"":""1501-1550""},{""Id"":63,""Value"":""1551-1600""},{""Id"":64,""Value"":""post-1600""}]",#Collection(Int64),"[1,3,60,61,62,63,64]",,1450-1700,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""Web page""}",1,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":2,""Value"":""Scans""}",2,,,2018-01-01T06:28:45Z,2017-12-31T22:33:05Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f16_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=16&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Scheibler'sches Wappenbuch [BSB Cod.icon. 312 c],Scheibler'sches Wappenbuch [BSB Cod.icon. 312 c],Lists/Resources/,False,Bayerische StaatsBibliothek: Digital Collections,http://daten.digitale-sammlungen.de/~db/bsb00007174/images/,,
"""3""",17,17,The Rous Roll,John Rous,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":61,""Value"":""1451-1500""},{""Id"":29,""Value"":""England""}]",#Collection(Int64),"[1,61,29]",,1483,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""Web page""}",1,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":2,""Value"":""Scans""}",2,,,2018-01-02T01:03:02Z,2017-12-31T22:34:22Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f17_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=17&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,The Rous Roll,The Rous Roll,Lists/Resources/,False,British Library,http://www.bl.uk/manuscripts/FullDisplay.aspx?ref=Add_MS_48976&index=18,,
"""3""",18,18,The Dering Roll -- An Analysis,Kevin Rhodes,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":3,""Value"":""Rolls-of-Arms""},{""Id"":29,""Value"":""England""},{""Id"":57,""Value"":""1251-1300""},{""Id"":13,""Value"":""Analyses""}]",#Collection(Int64),"[1,3,29,57,13]",,,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""Web page""}",1,,,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""English""}",1,2018-01-01T06:42:14Z,2017-12-31T22:36:04Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f18_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=18&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,The Dering Roll -- An Analysis,The Dering Roll -- An Analysis,Lists/Resources/,False,Poore House Academy of Heraldry,http://herald.poore-house.com/armory/deringroll/,,
"""2""",19,19,"«Registre d'armes» ou armorial d'Auvergne, dédié par le hérault Guillaume REVEL au roi Charles VII [BnF Fr 22297]",Guillaume Revel,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":3,""Value"":""Rolls-of-Arms""},{""Id"":60,""Value"":""1401-1450""},{""Id"":61,""Value"":""1451-1500""}]",#Collection(Int64),"[1,3,60,61]",,1401-1500,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""Web page""}",1,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":2,""Value"":""Scans""}",2,,,2018-01-01T06:30:45Z,2017-12-31T22:37:35Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f19_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=19&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,"«Registre d'armes» ou armorial d'Auvergne, dédié par le hérault Guillaume REVEL au roi Charles VII [BnF Fr 22297]","«Registre d'armes» ou armorial d'Auvergne, dédié par le hérault Guillaume REVEL au roi Charles VII [BnF Fr 22297]",Lists/Resources/,False,Bibliothèque nationale de France: Gallica,http://gallica.bnf.fr/ark:/12148/btv1b8470455b,,
"""9""",20,20,O-umajirushi: A 17th-Century Compendium of Samurai Heraldry,Xavid Pretzer,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":43,""Value"":""Asia""},{""Id"":64,""Value"":""post-1600""},{""Id"":3,""Value"":""Rolls-of-Arms""}]",#Collection(Int64),"[1,43,64,3]",Xavid Pretzer,2015,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""Web page""}",1,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""PDF""}",1,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""English""}",1,2018-01-01T08:33:54Z,2017-12-31T22:43:31Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f20_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=20&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,O-umajirushi: A 17th-Century Compendium of Samurai Heraldry,O-umajirushi: A 17th-Century Compendium of Samurai Heraldry,Lists/Resources/,False,,http://o-umajirushi.xavid.us/,"See <a href=""http://o-umajirushi.xavid.us/errata.html"">errata</a>",
"""5""",21,21,O-umajirushi: A 17th-Century Compendium of Samurai Heraldry,Xavid Pretzer,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":43,""Value"":""Asia""},{""Id"":3,""Value"":""Rolls-of-Arms""},{""Id"":64,""Value"":""post-1600""}]",#Collection(Int64),"[1,43,3,64]",Xavid Pretzer,2015,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":0,""Value"":""Book""}",0,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""English""}",1,2018-01-01T08:34:17Z,2017-12-31T22:45:11Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f21_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=21&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,O-umajirushi: A 17th-Century Compendium of Samurai Heraldry,O-umajirushi: A 17th-Century Compendium of Samurai Heraldry,Lists/Resources/,False,,ISBN 978-0-692-37740-6,"See <a href=""http://o-umajirushi.xavid.us/errata.html"">errata</a>",
"""6""",22,22,Ohatamoto sōshirushizu 御簱本惣印図 [Shogunal Vassals All Emblem Drawings],anonymous,#Collection(Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference),"[{""Id"":1,""Value"":""Armory""},{""Id"":43,""Value"":""Asia""},{""Id"":3,""Value"":""Rolls-of-Arms""},{""Id"":64,""Value"":""post-1600""}]",#Collection(Int64),"[1,43,3,64]",,1634,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""Web page""}",1,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":1,""Value"":""PDF""}",1,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedReference"",""Id"":6,""Value"":""Japanese""}",6,2018-01-01T06:31:15Z,2017-12-31T22:52:13Z,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,"{""@odata.type"":""#Microsoft.Azure.Connectors.SharePoint.SPListExpandedUser"",""Claims"":""i:0#.f|membership|blacklion@antir.org"",""DisplayName"":""Black Lion Herald"",""Email"":""blacklion@antir.org"",""Picture"":""https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/UserPhoto.aspx?Size=L&AccountName=blacklion@antir.org"",""Department"":""Herald"",""JobTitle"":""Principal Herald""}",i:0#.f|membership|blacklion@antir.org,Lists%252fResources%252f22_.000,https://antirsca.sharepoint.com/sites/antirheralds90/_layouts/15/listform.aspx?PageType=4&ListId=973e83c9-26e8-42f3-8419-3843014fce73&ID=22&ContentTypeID=0x01006F695A2D1FCAB64D89E3744D7560513D,Ohatamoto sōshirushizu 御簱本惣印図 [Shogunal Vassals All Emblem Drawings],Ohatamoto sōshirushizu 御簱本惣印図 [Shogunal Vassals All Emblem Drawings],Lists/Resources/,False,,http://fireflies.xavid.us/wp-content/uploads/2015/11/Ohatamoto-Sōshirushizu.pdf,Japan: Edo period,
